N° Documento	Clase	Fecha Contabilización	Dias	Cuenta	Usuario	Texto	Texto cabecera	Centro de costo	Referencia	Moneda doc.	Debe	Haber
3332252		16-01-2025		1101500002	197	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	7			258.323	0
3450472		16-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	10			0	-4.132.960
3450473		16-01-2025		1101500002	9297	CANJE RECIBIDO	CANJE RECIBIDO	10			40.000	0
3451069		16-01-2025		1101500002	5341	02-CON DOCUMENTO	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	10			356.748	0
3451285		16-01-2025		1101500002	5165	01-VALE VISTA  PAGADO MISMA OFICINA	PAGO VALE VISTA CAMARA VALES VISTA VALES VISTA PESOS	10			0	-40.000
3451289		16-01-2025		1101500002	5341	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	10			766.510	0
3978320		16-01-2025		1101500002	583	REG MALL DEL CENTRO	REG MALL DEL CENTRO	20			0	-2.367.000
3978327		16-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	20			0	-131.943
3978328		16-01-2025		1101500002	9297	CANJE RECIBIDO	CANJE RECIBIDO	20			1.000.000	0
3979257		16-01-2025		1101500002	4169	03-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	20			388.980	0
3979265		16-01-2025		1101500002	4169	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	20			68.282.105	0
3979266		16-01-2025		1101500002	5165	01-VALE VISTA  PAGADO MISMA OFICINA	PAGO VALE VISTA CAMARA VALES VISTA VALES VISTA PESOS	20			0	-1.000.000
3979296		16-01-2025		1101500002	4169	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	20			2.913.740	0
5255213		16-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	2			0	-60.000
5256305		16-01-2025		1101500002	1232	02-CON DOCUMENTO	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	2			6.371.476	0
7616911		16-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	36			0	-26.289.301
7616912		16-01-2025		1101500002	9297	CANJE RECIBIDO	CANJE RECIBIDO	36			29.471.478	0
7618832		16-01-2025		1101500002	151	02-CON DOCUMENTO	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	36			245.260	0
7618843		16-01-2025		1101500002	151	02-VALOR CHEQUES	DEPOSITO DE APERTURA DEPOSITOS A PLAZO PLAZO RENOVAB $7.35 PESOS	36			61.986.900	0
7619608		16-01-2025		1101500002	2081	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	36			60.429.294	0
7619648		16-01-2025		1101500002	151	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	36			65.839.259	0
7619662		16-01-2025		1101500002	5165	01-VALE VISTA  PAGADO MISMA OFICINA	PAGO VALE VISTA CAMARA VALES VISTA VALES VISTA PESOS	36			0	-29.471.478
7619704		16-01-2025		1101500002	2081	02-VALOR CHEQUES	DEPOSITO DE APERTURA DEPOSITOS A PLAZO PLAZO RENOVAB $7.35 PESOS	36			3.000.000	0
7619722		16-01-2025		1101500002	2081	02-VALOR CHEQUES	RECEPCION DE VALORES EN CAJA PESOS	36			2.500.000	0
7619723		16-01-2025		1101500002	2081	54-54-OP CANJE NO ENVIADO	EGRESOS VARIOS PESOS	36			0	-5.500.000
1495540		17-01-2025		1101500002	5165	01-VALE VISTA  PAGADO MISMA OFICINA	PAGO VALE VISTA CAMARA VALES VISTA VALES VISTA PESOS	48			0	-11.971.170
1495544		17-01-2025		1101500002	96	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	48			1.695.007	0
1495549		17-01-2025		1101500002	96	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	48			3.465.927	0
1570623		17-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	51			0	-3.261.185
1571057		17-01-2025		1101500002	8234	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	51			741.629	0
1571060		17-01-2025		1101500002	8234	03-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	51			245.000	0
1571071		17-01-2025		1101500002	8234	04-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	51			743.688	0
1588222		17-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	43			0	-500.000
1588223		17-01-2025		1101500002	9297	CANJE RECIBIDO	CANJE RECIBIDO	43			20.993.462	0
1588389		17-01-2025		1101500002	249	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	43			400.000	0
1588417		17-01-2025		1101500002	9676	02-VALOR CHEQUES	DEPOSITO DE APERTURA DEPOSITOS A PLAZO PLAZO RENOVAB $7.35 PESOS	43			120.000.000	0
1588499		17-01-2025		1101500002	5165	01-VALE VISTA  PAGADO MISMA OFICINA	PAGO VALE VISTA CAMARA VALES VISTA VALES VISTA PESOS	43			0	-20.993.462
1588503		17-01-2025		1101500002	249	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	43			6.564.974	0
1588507		17-01-2025		1101500002	9676	02-CON DOCUMENTO	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	43			4.813.023	0
1588510		17-01-2025		1101500002	9676	03-CON DOCUMENTO	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	43			28.696	0
1759356		17-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	42			0	-470.592
1759357		17-01-2025		1101500002	9297	CANJE RECIBIDO	CANJE RECIBIDO	42			12.756.676	0
1759705		17-01-2025		1101500002	689	56-CURSA CANJE NO ENVIADO	INGRESOS VARIOS PESOS	42			471.056	0
1759862		17-01-2025		1101500002	5308	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	42			2.606.540	0
1759865		17-01-2025		1101500002	689	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	42			5.212.218	0
1759866		17-01-2025		1101500002	5165	01-VALE VISTA  PAGADO MISMA OFICINA	PAGO VALE VISTA CAMARA VALES VISTA VALES VISTA PESOS	42			0	-12.756.676
1980960		17-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	14			0	-8.043.440
2025940		17-01-2025		1101500002	736	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	27			11.150.790	0
2152175		17-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	34			0	-1.850.000
2152560		17-01-2025		1101500002	8631	02-CON DOCUMENTO	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	34			5.000.000	0
2244353		17-01-2025		1101500002	955	56-CURSA CANJE NO ENVIADO	INGRESOS VARIOS PESOS	30			3.761.330	0
2281887		17-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	9			0	-289.790
2281888		17-01-2025		1101500002	9297	CANJE RECIBIDO	CANJE RECIBIDO	9			3.425.000	0
2282333		17-01-2025		1101500002	5165	01-VALE VISTA  PAGADO MISMA OFICINA	PAGO VALE VISTA CAMARA VALES VISTA VALES VISTA PESOS	9			0	-3.425.000
2392930		17-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	29			0	-4.651.835
2392931		17-01-2025		1101500002	9297	CANJE RECIBIDO	CANJE RECIBIDO	29			2.366.506	0
2393281		17-01-2025		1101500002	1251	56-CURSA CANJE NO ENVIADO	INGRESOS VARIOS PESOS	29			659.500	0
2393289		17-01-2025		1101500002	1251	02-CON DOCUMENTO	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	29			724.000	0
2393289		17-01-2025		1101500002	1251	03-CON DOCUMENTO	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	29			482.843	0
2393447		17-01-2025		1101500002	5165	01-VALE VISTA  PAGADO MISMA OFICINA	PAGO VALE VISTA CAMARA VALES VISTA VALES VISTA PESOS	29			0	-2.366.506
2393452		17-01-2025		1101500002	1251	02-CON DOCUMENTO	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	29			12.000.000	0
2521817		17-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	19			0	-522.150
2522199		17-01-2025		1101500002	612	02-VALOR CHEQUES	DEPOSITO DE APERTURA DEPOSITOS A PLAZO PLAZO RENOVAB $7.35 PESOS	19			5.000.000	0
2522387		17-01-2025		1101500002	612	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	19			542.640	0
2580596		17-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	21			0	-7.307.650
2580597		17-01-2025		1101500002	9297	CANJE RECIBIDO	CANJE RECIBIDO	21			328.744	0
2581072		17-01-2025		1101500002	5165	01-VALE VISTA  PAGADO MISMA OFICINA	PAGO VALE VISTA CAMARA VALES VISTA VALES VISTA PESOS	21			0	-328.744
2581078		17-01-2025		1101500002	3869	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	21			12.854.830	0
2581084		17-01-2025		1101500002	3869	02-CON DOCUMENTO	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	21			783.750	0
2661424		17-01-2025		1101500002	2499	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	8			32.774.047	0
2753728		17-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	11			0	-3.584.472
2753729		17-01-2025		1101500002	9297	CANJE RECIBIDO	CANJE RECIBIDO	11			20.000.000	0
2754185		17-01-2025		1101500002	5165	01-VALE VISTA  PAGADO MISMA OFICINA	PAGO VALE VISTA CAMARA VALES VISTA VALES VISTA PESOS	11			0	-20.000.000
2877027		17-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	17			0	-18.853.378
2878000		17-01-2025		1101500002	8374	02-CON DOCUMENTO	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	17			9.437.280	0
2878001		17-01-2025		1101500002	8374	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	17			6.000.000	0
2878002		17-01-2025		1101500002	8374	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	17			9.200.369	0
2878016		17-01-2025		1101500002	8374	02-VALOR CHEQUES	RECEPCION DE VALORES EN CAJA PESOS	17			5.038.245	0
3157092		17-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	15			0	-18.280.080
3157093		17-01-2025		1101500002	9297	CANJE RECIBIDO	CANJE RECIBIDO	15			45.048.300	0
3157763		17-01-2025		1101500002	28	02-CON DOCUMENTO	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	15			1.083.000	0
3158004		17-01-2025		1101500002	28	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	15			27.000.000	0
3158027		17-01-2025		1101500002	5165	01-VALE VISTA  PAGADO MISMA OFICINA	PAGO VALE VISTA CAMARA VALES VISTA VALES VISTA PESOS	15			0	-45.048.300
3248019		17-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	12			0	-24.481.552
3248020		17-01-2025		1101500002	9297	CANJE RECIBIDO	CANJE RECIBIDO	12			1.791.867	0
3248794		17-01-2025		1101500002	286	02-CON DOCUMENTO	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	12			51.693	0
3248799		17-01-2025		1101500002	286	03-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	12			278.998	0
3248813		17-01-2025		1101500002	5165	01-VALE VISTA  PAGADO MISMA OFICINA	PAGO VALE VISTA CAMARA VALES VISTA VALES VISTA PESOS	12			0	-1.791.867
3248814		17-01-2025		1101500002	286	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	12			41.110.000	0
3248815		17-01-2025		1101500002	286	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	12			2.246.520	0
3248820		17-01-2025		1101500002	286	05-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	12			337.201	0
3248822		17-01-2025		1101500002	286	04-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	12			311.302	0
3248838		17-01-2025		1101500002	286	02-VALOR CHEQUES	RECEPCION DE VALORES EN CAJA PESOS	12			554.918	0
3248843		17-01-2025		1101500002	286	02-VALOR CHEQUES	RECEPCION DE VALORES EN CAJA PESOS	12			1.820.427	0
3252761		17-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	5			0	-430.000
3332522		17-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	7			0	-6.842.401
3333060		17-01-2025		1101500002	197	02-VALOR CHEQUES	DEPOSITO DE APERTURA DEPOSITOS A PLAZO PLAZO RENOVAB $36.90 PESOS	7			2.000.000	0
3333297		17-01-2025		1101500002	197	02-CON DOCUMENTO	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	7			182.344	0
3333350		17-01-2025		1101500002	197	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	7			1.467.180	0
3451659		17-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	10			0	-1.123.258
3451660		17-01-2025		1101500002	583	REG VV POR COBRAR	REG VV POR COBRAR	10			0	-68.282.105
3979701		17-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	20			0	-3.302.720
3979702		17-01-2025		1101500002	9297	CANJE RECIBIDO	CANJE RECIBIDO	20			5.000.000	0
3980586		17-01-2025		1101500002	4169	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	20			273.700	0
3980593		17-01-2025		1101500002	5165	01-VALE VISTA  PAGADO MISMA OFICINA	PAGO VALE VISTA CAMARA VALES VISTA VALES VISTA PESOS	20			0	-5.000.000
5256676		17-01-2025		1101500002	583	REG VV POR COBRAR 21 DE MAYO	REG VV POR OCBRAR 21 DE MAYO	2			0	-63.000.000
5256677		17-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	2			0	-6.371.476
5256678		17-01-2025		1101500002	583	REG 21 DE MAYO	REG 21 D MAYO	2			283.418	0
5257371		17-01-2025		1101500002	425	02-VALOR CHEQUES	DEPOSITO DE APERTURA DEPOSITOS A PLAZO PLAZO RENOVAB $7.35 PESOS	2			1.000.000	0
5257790		17-01-2025		1101500002	1232	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	2			527.475	0
5257798		17-01-2025		1101500002	1232	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	2			6.380.802	0
5257845		17-01-2025		1101500002	1232	01-VALOR MONEDA NACIONAL	VENTA CHEQUES MONEDA EXTRANJEA PESOS	2			658.170	0
7620121		17-01-2025		1101500002	583	REG VV POR COBRAR 21 DE MAYO	REG VV POR COBRAR 21 DE MAYO	36			63.000.000	0
7620123		17-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	36			0	-188.500.713
7620124		17-01-2025		1101500002	9297	CANJE RECIBIDO	CANJE RECIBIDO	36			22.865.153	0
7620125		17-01-2025		1101500002	9297	OBS STGO	OBS STGO	36			0	-20.865.153
7620127		17-01-2025		1101500002	583	REG MONEDA	REG MONEDA	36			0	-1.178.620
7622012		17-01-2025		1101500002	2081	02-VALOR CHEQUES	DEPOSITO DE APERTURA DEPOSITOS A PLAZO PLAZO RENOVAB $36.90 PESOS	36			9.000.000	0
7622780		17-01-2025		1101500002	2081	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	36			41.112.627	0
7622811		17-01-2025		1101500002	2081	03-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	36			1.977.890	0
7622818		17-01-2025		1101500002	151	02-CON DOCUMENTO	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	36			1.345.015	0
7622832		17-01-2025		1101500002	151	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	36			9.456.270	0
7622848		17-01-2025		1101500002	2081	02-CON DOCUMENTO	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	36			128.428	0
7622856		17-01-2025		1101500002	5165	01-VALE VISTA  PAGADO MISMA OFICINA	PAGO VALE VISTA CAMARA VALES VISTA VALES VISTA PESOS	36			0	-2.000.000
7622887		17-01-2025		1101500002	2081	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	36			388.000	0
7622914		17-01-2025		1101500002	151	01-VALE VISTA  PAGADO MISMA OFICINA	PAGO VALE VISTA CAMARA VALES VISTA VALES VISTA PESOS	36			0	-60.812.800
7622927		17-01-2025		1101500002	151	74-PAGO ALTO VALOR CAMARA	INGRESOS VARIOS PESOS	36			60.812.800	0
602585		17-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	55			0	-4.348.387
602896		17-01-2025		1101500002	233	03-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	55			856.445	0
602903		17-01-2025		1101500002	233	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	55			43.853	0
602903		17-01-2025		1101500002	233	04-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	55			5.900.580	0
602904		17-01-2025		1101500002	233	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	55			920.736	0
602907		17-01-2025		1101500002	233	02-CON DOCUMENTO	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	55			35.000	0
818909		17-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	58			0	-794.806
819467		17-01-2025		1101500002	1763	02-VALOR CHEQUES	DEPOSITO DE APERTURA DEPOSITOS A PLAZO PLAZO RENOVAB $7.35 PESOS	58			1.640.000	0
883867		17-01-2025		1101500002	1643	56-CURSA CANJE NO ENVIADO	INGRESOS VARIOS PESOS	57			1.698.800	0
884104		17-01-2025		1101500002	1643	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	57			2.119.630	0
1220697		17-01-2025		1101500002	3050	02-VALOR CHEQUES	DEPOSITO DE APERTURA DEPOSITOS A PLAZO PLAZO RENOVAB $36.90 PESOS	54			30.000.000	0
1494995		17-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	48			0	-34.924.900
1494996		17-01-2025		1101500002	9297	CANJE RECIBIDO	CANJE RECIBIDO	48			11.971.170	0
2245203		20-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	30			0	-3.761.330
2245824		20-01-2025		1101500002	1184	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	30			37.572	0
2245863		20-01-2025		1101500002	1205	02-VALOR CHEQUES	RECEPCION DE VALORES EN CAJA PESOS	30			133.766	0
2282896		20-01-2025		1101500002	9297	CANJE RECIBIDO	CANJE RECIBIDO	9			9.620.000	0
2283425		20-01-2025		1101500002	5165	01-VALE VISTA  PAGADO MISMA OFICINA	PAGO VALE VISTA CAMARA VALES VISTA VALES VISTA PESOS	9			0	-9.620.000
2394069		20-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	29			0	-13.866.343
2394070		20-01-2025		1101500002	9297	CANJE RECIBIDO	CANJE RECIBIDO	29			10.357.000	0
2394513		20-01-2025		1101500002	1251	02-CON DOCUMENTO	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	29			732.981	0
2394698		20-01-2025		1101500002	5165	01-VALE VISTA  PAGADO MISMA OFICINA	PAGO VALE VISTA CAMARA VALES VISTA VALES VISTA PESOS	29			0	-10.357.000
2394716		20-01-2025		1101500002	1102	01-VALE VISTA  PAGADO MISMA OFICINA	PAGO VALE VISTA CAMARA VALES VISTA VALES VISTA PESOS	29			0	-50.000.000
2394738		20-01-2025		1101500002	1102	74-PAGO ALTO VALOR CAMARA	INGRESOS VARIOS PESOS	29			50.000.000	0
2523326		20-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	19			0	-5.542.640
2524124		20-01-2025		1101500002	612	02-VALOR CHEQUES	RECEPCION DE VALORES EN CAJA PESOS	19			11.433.114	0
3982951		20-01-2025		1101500002	6628	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	20			1.735.500	0
3982954		20-01-2025		1101500002	5165	01-VALE VISTA  PAGADO MISMA OFICINA	PAGO VALE VISTA CAMARA VALES VISTA VALES VISTA PESOS	20			0	-38.419
3983010		20-01-2025		1101500002	6628	02-VALOR CHEQUES	RECEPCION DE VALORES EN CAJA PESOS	20			1.673.728	0
3983012		20-01-2025		1101500002	6628	54-54-OP CANJE NO ENVIADO	EGRESOS VARIOS PESOS	20			0	-1.735.500
5258688		20-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	2			0	-8.566.447
5260059		20-01-2025		1101500002	425	03-CON DOCUMENTO	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	2			101.900	0
5260069		20-01-2025		1101500002	425	02-CON DOCUMENTO	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	2			58.986	0
7624091		20-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	36			0	-63.408.230
7624092		20-01-2025		1101500002	9297	CANJE RECIBIDO	CANJE RECIBIDO	36			1.500.000	0
7626321		20-01-2025		1101500002	151	56-CURSA CANJE NO ENVIADO	INGRESOS VARIOS PESOS	36			5.500.000	0
7626353		20-01-2025		1101500002	151	02-VALOR CHEQUES	DEPOSITO DE APERTURA DEPOSITOS A PLAZO PLAZO RENOVAB $7.35 PESOS	36			20.822.258	0
7627383		20-01-2025		1101500002	151	02-VALOR CHEQUES	DEPOSITO DE APERTURA DEPOSITOS A PLAZO PLAZO RENOVAB $7.35 PESOS	36			5.000.000	0
7627422		20-01-2025		1101500002	151	02-CON DOCUMENTO	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	36			1.018.640	0
7627426		20-01-2025		1101500002	1687	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	36			5.768.820	0
7627469		20-01-2025		1101500002	1687	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	36			13.894	0
7627487		20-01-2025		1101500002	151	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	36			50.350.000	0
7627524		20-01-2025		1101500002	5165	01-VALE VISTA  PAGADO MISMA OFICINA	PAGO VALE VISTA CAMARA VALES VISTA VALES VISTA PESOS	36			0	-1.500.000
7627630		20-01-2025		1101500002	151	54-54-OP CANJE NO ENVIADO	EGRESOS VARIOS PESOS	36			0	-211.706
7627631		20-01-2025		1101500002	151	02-VALOR CHEQUES	RECEPCION DE VALORES EN CAJA PESOS	36			466.135	0
7627656		20-01-2025		1101500002	1687	01-VALOR MONEDA NACIONAL	VENTA CHEQUES MONEDA EXTRANJEA PESOS	36			4.000.000	0
2581681		20-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	21			0	-13.638.580
2581682		20-01-2025		1101500002	9297	CANJE RECIBIDO	CANJE RECIBIDO	21			7.800.000	0
2582312		20-01-2025		1101500002	1643	03-CON DOCUMENTO	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	21			161.742	0
2582322		20-01-2025		1101500002	5165	01-VALE VISTA  PAGADO MISMA OFICINA	PAGO VALE VISTA CAMARA VALES VISTA VALES VISTA PESOS	21			0	-7.800.000
2582343		20-01-2025		1101500002	1643	02-CON DOCUMENTO	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	21			8.626.151	0
2661982		20-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	8			0	-32.774.047
2661983		20-01-2025		1101500002	9297	CANJE RECIBIDO	CANJE RECIBIDO	8			11.000.000	0
2662617		20-01-2025		1101500002	5165	01-VALE VISTA  PAGADO MISMA OFICINA	PAGO VALE VISTA CAMARA VALES VISTA VALES VISTA PESOS	8			0	-11.000.000
2662630		20-01-2025		1101500002	2499	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	8			1.321.123	0
2754934		20-01-2025		1101500002	9297	CANJE RECIBIDO	CANJE RECIBIDO	11			26.350.000	0
2755564		20-01-2025		1101500002	6	02-CON DOCUMENTO	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	11			120.000	0
2755574		20-01-2025		1101500002	5165	01-VALE VISTA  PAGADO MISMA OFICINA	PAGO VALE VISTA CAMARA VALES VISTA VALES VISTA PESOS	11			0	-26.350.000
2878745		20-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	17			0	-29.675.894
2879573		20-01-2025		1101500002	8374	02-VALOR CHEQUES	DEPOSITO DE APERTURA DEPOSITOS A PLAZO PLAZO RENOVAB $7.35 PESOS	17			9.987.037	0
2879909		20-01-2025		1101500002	8374	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	17			3.000.000	0
2879933		20-01-2025		1101500002	8374	54-54-OP CANJE NO ENVIADO	EGRESOS VARIOS PESOS	17			0	-500.000
3158640		20-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	15			0	-28.083.000
3158641		20-01-2025		1101500002	9297	CANJE RECIBIDO	CANJE RECIBIDO	15			23.455.526	0
3159708		20-01-2025		1101500002	5165	01-VALE VISTA  PAGADO MISMA OFICINA	PAGO VALE VISTA CAMARA VALES VISTA VALES VISTA PESOS	15			0	-23.455.526
3249565		20-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	12			0	-46.711.059
3250212		20-01-2025		1101500002	286	02-VALOR CHEQUES	DEPOSITO DE APERTURA DEPOSITOS A PLAZO PLAZO RENOVAB $7.35 PESOS	12			16.285.807	0
3250520		20-01-2025		1101500002	286	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	12			7.018.555	0
3250557		20-01-2025		1101500002	286	54-54-OP CANJE NO ENVIADO	EGRESOS VARIOS PESOS	12			0	-401.895
3334078		20-01-2025		1101500002	9297	CANJE ENVIADO	CANJE ENVIADO	7			0	-3.649.524
3335040		20-01-2025		1101500002	9434	02-CON DOCUMENTO	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	7			200.000	0
3335042		20-01-2025		1101500002	9434	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	7			85.524	0
